Date,BTC,Energy,GPR
2021/08/25,0.032791334,0.011725586,0.804356539
2021/08/26,0.032943791,0.011808933,0.818870233
2021/08/27,0.033645346,0.012488286,0.815542316
2021/08/28,0.033674733,0.012245559,0.808593084
2021/08/29,0.032480652,0.011802642,0.792618445
2021/08/30,0.033194878,0.011807696,0.77200725
2021/08/31,0.032115558,0.011904834,0.778304767
2021/09/01,0.032192565,0.011986038,0.776626649
2021/09/02,0.031528847,0.012306689,0.764142674
2021/09/03,0.030953476,0.01170684,0.757270785
2021/09/04,0.03075808,0.011466109,0.765574568
2021/09/05,0.030330415,0.011414504,0.761327901
2021/09/06,0.029739941,0.011395714,0.765221153
2021/09/07,0.037081694,0.011395069,0.742560757
2021/09/08,0.035728004,0.01152692,0.731122367
2021/09/09,0.035604686,0.011237603,0.71318136
2021/09/10,0.036130248,0.011082134,0.710371592
2021/09/11,0.035832008,0.011192086,0.712528978
2021/09/12,0.033334759,0.011258858,0.71287643
2021/09/13,0.033511495,0.011326561,0.591257554
2021/09/14,0.034630659,0.011434015,0.520624209
2021/09/15,0.034603136,0.012544191,0.49749341
2021/09/16,0.034179922,0.012597865,0.508280594
2021/09/17,0.034263188,0.012367757,0.495912462
2021/09/18,0.033629865,0.010870317,0.491546005
2021/09/19,0.032294801,0.011036762,0.517596072
2021/09/20,0.036799068,0.011050494,0.518851204
2021/09/21,0.037692672,0.011018281,0.517859736
2021/09/22,0.040061145,0.011831562,0.482694801
2021/09/23,0.040012073,0.012429187,0.481589476
2021/09/24,0.040462218,0.012424013,0.445347574
2021/09/25,0.039832482,0.012267127,0.448708382
2021/09/26,0.038933047,0.011721862,0.448658825
2021/09/27,0.039078836,0.011779395,0.460263058
2021/09/28,0.039315434,0.011745244,0.466372243
2021/09/29,0.039002373,0.01174954,0.471675922
2021/09/30,0.040326727,0.01163739,0.467818038
2021/10/01,0.043544349,0.011858212,0.441957248
2021/10/02,0.043523072,0.011342431,0.439438893
2021/10/03,0.043482428,0.011247732,0.442052712
2021/10/04,0.043635264,0.011237769,0.434460815
2021/10/05,0.044037587,0.011276245,0.467790255
2021/10/06,0.045884875,0.011731665,0.505770207
2021/10/07,0.040498865,0.011650136,0.521433728
2021/10/08,0.040322136,0.011955164,0.520059446
2021/10/09,0.040392886,0.011917036,0.545894512
2021/10/10,0.039773281,0.011896371,0.549390611
2021/10/11,0.040496239,0.011905613,0.560763953
2021/10/12,0.040892425,0.011903618,0.56586185
2021/10/13,0.040589364,0.011898148,0.561124179
2021/10/14,0.03997347,0.011634482,0.564579634
2021/10/15,0.041632295,0.010741603,0.577468449
2021/10/16,0.041680884,0.010439957,0.61981923
2021/10/17,0.041528898,0.010037999,0.620022399
2021/10/18,0.041463477,0.009751898,0.662367468
2021/10/19,0.041357266,0.009388628,0.63850741
2021/10/20,0.036012874,0.008976741,0.644271071
2021/10/21,0.036511378,0.010066349,0.642265061
2021/10/22,0.035688572,0.00928112,0.636932851
2021/10/23,0.03551184,0.008398335,0.638358801
2021/10/24,0.034018979,0.008398436,0.637078796
2021/10/25,0.034139098,0.008319574,0.618730534
2021/10/26,0.035657202,0.008241688,0.626972382
2021/10/27,0.035984323,0.009261666,0.623772883
2021/10/28,0.035459786,0.009261632,0.61663826
2021/10/29,0.035540707,0.009550021,0.618426861
2021/10/30,0.034927568,0.009467849,0.609887904
2021/10/31,0.031413557,0.008893094,0.608044524
2021/11/01,0.031359077,0.008881617,0.617512513
2021/11/02,0.031760637,0.009212361,0.628512607
2021/11/03,0.031793198,0.009359961,0.624487817
2021/11/04,0.031431809,0.009209743,0.605793174
2021/11/05,0.028889361,0.009041018,0.575526108
2021/11/06,0.028260858,0.008999457,0.585826763
2021/11/07,0.028605839,0.007794114,0.592896853
2021/11/08,0.030527519,0.007798241,0.568571431
2021/11/09,0.030604713,0.007797873,0.573996624
2021/11/10,0.030267836,0.008761239,0.567758354
2021/11/11,0.029768476,0.00876505,0.569159541
2021/11/12,0.029704273,0.008820482,0.569731043
2021/11/13,0.02968923,0.008535412,0.56790672
2021/11/14,0.026888207,0.008383019,0.555292295
2021/11/15,0.027400911,0.008398569,0.525285213
2021/11/16,0.029194345,0.008404527,0.525029055
2021/11/17,0.029162604,0.008649812,0.469613436
2021/11/18,0.030148753,0.008580254,0.471355122
2021/11/19,0.029954837,0.010260598,0.464830122
2021/11/20,0.028609041,0.009876103,0.492385701
2021/11/21,0.028413736,0.0098692,0.494037974
2021/11/22,0.029283444,0.009849098,0.549595801
2021/11/23,0.029629913,0.01091274,0.554980548
2021/11/24,0.029061909,0.011006733,0.548325823
2021/11/25,0.028317866,0.010988961,0.539809445
2021/11/26,0.030263224,0.013143691,0.551104973
2021/11/27,0.029778184,0.013142548,0.551031897
2021/11/28,0.0305268,0.013069222,0.548884888
2021/11/29,0.030606288,0.013043475,0.557652372
2021/11/30,0.030655286,0.013393493,0.560425315
2021/12/01,0.030672355,0.013322794,0.548604745
2021/12/02,0.029878693,0.013765366,0.533916511
2021/12/03,0.031167268,0.013712514,0.533664663
2021/12/04,0.034301704,0.013772781,0.529591014
2021/12/05,0.03435708,0.013561768,0.523663073
2021/12/06,0.034750818,0.0136089,0.490612927
2021/12/07,0.034152664,0.014264253,0.49120023
2021/12/08,0.031330113,0.014251775,0.495999557
2021/12/09,0.032531816,0.014400632,0.488656261
2021/12/10,0.03234243,0.013956539,0.488214052
2021/12/11,0.033805589,0.014020462,0.49032287
2021/12/12,0.034079331,0.014059446,0.490637898
2021/12/13,0.035752724,0.014104306,0.487355994
2021/12/14,0.035449623,0.014089497,0.486140113
2021/12/15,0.036864139,0.014083802,0.462304727
2021/12/16,0.035973852,0.014323128,0.477065533
2021/12/17,0.036157083,0.014696412,0.48152039
2021/12/18,0.035138946,0.014665647,0.479647959
2021/12/19,0.034777054,0.013342876,0.47915331
