Date,BTC,Energy,GPR
2023/03/13,0.97130156,-0.462082639,0.521907527
2023/03/14,0.884069241,-0.47467816,0.522458831
2023/03/15,0.91371027,-2.226269809,0.670661407
2023/03/16,0.882800737,-2.219494674,0.587466116
2023/03/17,0.889357306,-2.298065146,0.731131687
2023/03/18,0.900411787,-2.324811971,0.765501033
2023/03/19,0.900653314,-2.730641975,-0.063207819
2023/03/20,0.930309302,-2.711661931,0.375215752
2023/03/21,0.858323348,-1.940919702,0.367970702
2023/03/22,0.937332687,-1.823317315,0.446813716
2023/03/23,0.78861896,-1.741627928,0.542956031
2023/03/24,0.785165565,-1.774752821,0.566072846
2023/03/25,0.763286388,-1.809304856,0.454583615
2023/03/26,0.694082292,-1.826408722,-0.015986093
2023/03/27,0.706136261,-1.826409975,0.328841801
2023/03/28,0.744172951,-1.714099507,0.34482148
2023/03/29,0.624168645,-1.679443451,0.438345953
2023/03/30,0.619022955,-1.821116028,0.350593228
2023/03/31,0.637040799,-1.877633171,0.348228007
2023/04/01,0.626676039,-1.807193895,0.463433407
2023/04/02,0.724960847,-1.753882778,0.562766825
2023/04/03,0.746203134,-1.724660857,0.449409186
2023/04/04,0.715425103,-1.593665936,0.334023603
2023/04/05,0.713924415,-1.614791442,0.413124125
2023/04/06,0.706473424,-1.715400554,0.421995746
2023/04/07,0.6980854,-1.781517349,0.383110216
2023/04/08,1.137064029,-1.885419753,0.393646677
2023/04/09,1.091769948,-2.013268036,0.409264237
2023/04/10,0.998976683,-2.098922793,0.364310562
2023/04/11,1.108722622,-2.203786542,0.40318764
2023/04/12,1.064043408,-2.316554327,0.437743882
2023/04/13,1.132958289,-2.316594174,0.39588811
2023/04/14,1.123738256,0.0688709,0.381205428
2023/04/15,1.263591212,0.122319029,0.444356224
2023/04/16,0.345883694,0.139224039,0.442066688
2023/04/17,0.270686232,0.221528164,0.358131055
2023/04/18,0.220817534,0.261821501,0.374022263
2023/04/19,-0.20098031,0.344995114,0.371479066
2023/04/20,-0.070092555,-0.035628697,0.482343171
2023/04/21,-0.088786153,0.014167817,0.392742055
2023/04/22,-0.162490695,0.088233549,0.40351547
2023/04/23,-0.192378929,0.014616494,0.399057968
2023/04/24,-0.180022758,0.040728559,0.391524152
2023/04/25,-0.162391768,-0.195315817,0.533062316
2023/04/26,-0.237038087,-0.075308675,0.51671599
2023/04/27,-0.21390471,-0.090571102,0.432475397
2023/04/28,-0.222670534,-0.060062234,0.425778845
2023/04/29,-0.26052333,0.045458588,0.556941117
2023/04/30,-0.201280031,0.106843612,0.481279721
2023/05/01,-0.236733916,0.13278317,0.361685853
2023/05/02,-0.330934613,-1.99083199,0.357934771
2023/05/03,-0.445453467,-2.072179944,0.310881883
2023/05/04,-0.36535393,-2.208854962,0.414591406
2023/05/05,-0.418926182,-1.144611728,0.462295405
2023/05/06,-0.357659083,-1.240452983,0.482304568
2023/05/07,-0.309266662,-1.249202491,0.488782769
2023/05/08,-0.221494952,-1.243095372,0.487431513
2023/05/09,-0.164936265,-1.215431881,0.351081437
2023/05/10,-0.338772606,-1.131934072,0.240108325
2023/05/11,-0.202794218,-1.019942267,0.150185686
2023/05/12,-0.182293245,-1.012008401,0.202850917
2023/05/13,-0.145699698,-1.01081795,0.266686518
2023/05/14,-0.155963477,-1.014223372,0.281423425
2023/05/15,-0.218528587,-1.046970908,0.147304381
2023/05/16,-0.190871504,-0.899672791,0.140283206
2023/05/17,-0.332357138,-0.860600539,0.213531967
2023/05/18,-0.294139322,-0.857841154,0.183728978
2023/05/19,-0.024493618,-0.929649174,0.188792816
2023/05/20,-0.153288355,-0.992132021,0.18980202
2023/05/21,-0.047818343,-1.016207777,0.323800923
2023/05/22,-0.014240673,-0.988292158,0.253589222
2023/05/23,-0.124986087,-0.978734026,0.190322341
2023/05/24,-0.147357289,-0.964460303,0.121364713
2023/05/25,-0.215742146,-0.953976041,0.181566822
2023/05/26,-0.235185295,-1.013773242,0.191089258
2023/05/27,-0.641022227,-1.020740939,0.162222074
2023/05/28,-0.034194744,-1.095966711,0.116306207
2023/05/29,0.01248974,-1.124239889,0.05319468
2023/05/30,0.025913352,-1.012858645,0.238416237
2023/05/31,0.331897412,-0.874238597,0.230289013
2023/06/01,0.476941919,0.202530881,0.215348274
2023/06/02,0.462695399,0.320239887,0.353011824
2023/06/03,0.467818903,0.284109884,0.341340389
2023/06/04,0.524141988,-0.025613876,0.072883071
2023/06/05,-0.162361026,-0.006936855,0.154451392
2023/06/06,0.414604058,-0.043774757,0.083386593
2023/06/07,0.367364159,0.005932889,0.108685057
2023/06/08,0.328963435,-0.026161239,0.227585775
2023/06/09,0.327491121,-0.052327998,0.204875909
2023/06/10,0.324493885,-0.079812429,0.222919323
2023/06/11,0.271842113,-0.032194097,0.274995834
2023/06/12,0.275258135,0.015091241,0.258026372
2023/06/13,0.300047266,-0.026005165,0.201270727
